780
     1.59500   -0.54000    3.12300
    -1.59500    0.54000   -3.12300
    -8.61500    0.54000   -3.89700
    -8.61500    0.54000   10.14300
     5.42500    0.54000   -3.89700
     5.42500    0.54000   10.14300
    -5.42500   -0.54000  -10.14300
    -5.42500   -0.54000    3.89700
     8.61500   -0.54000  -10.14300
     8.61500   -0.54000    3.89700
    -1.59500   -7.56000  -10.14300
    -1.59500   -7.56000    3.89700
    -1.59500    6.48000  -10.14300
    -1.59500    6.48000    3.89700
     1.59500   -6.48000   -3.89700
     1.59500   -6.48000   10.14300
     1.59500    7.56000   -3.89700
     1.59500    7.56000   10.14300
    -5.42500   -6.48000   -3.12300
    -5.42500    7.56000   -3.12300
     8.61500   -6.48000   -3.12300
     8.61500    7.56000   -3.12300
    -8.61500   -7.56000    3.12300
    -8.61500    6.48000    3.12300
     5.42500   -7.56000    3.12300
     5.42500    6.48000    3.12300
     3.12300    1.59500   -0.54000
    -3.12300   -1.59500    0.54000
    -3.89700   -8.61500    0.54000
    -3.89700    5.42500    0.54000
    10.14300   -8.61500    0.54000
    10.14300    5.42500    0.54000
   -10.14300   -5.42500   -0.54000
   -10.14300    8.61500   -0.54000
     3.89700   -5.42500   -0.54000
     3.89700    8.61500   -0.54000
   -10.14300   -1.59500   -7.56000
   -10.14300   -1.59500    6.48000
     3.89700   -1.59500   -7.56000
     3.89700   -1.59500    6.48000
    -3.89700    1.59500   -6.48000
    -3.89700    1.59500    7.56000
    10.14300    1.59500   -6.48000
    10.14300    1.59500    7.56000
    -3.12300   -5.42500   -6.48000
    -3.12300   -5.42500    7.56000
    -3.12300    8.61500   -6.48000
    -3.12300    8.61500    7.56000
     3.12300   -8.61500   -7.56000
     3.12300   -8.61500    6.48000
     3.12300    5.42500   -7.56000
     3.12300    5.42500    6.48000
    -0.54000    3.12300    1.59500
     0.54000   -3.12300   -1.59500
     0.54000   -3.89700   -8.61500
     0.54000   -3.89700    5.42500
     0.54000   10.14300   -8.61500
     0.54000   10.14300    5.42500
    -0.54000  -10.14300   -5.42500
    -0.54000  -10.14300    8.61500
    -0.54000    3.89700   -5.42500
    -0.54000    3.89700    8.61500
    -7.56000  -10.14300   -1.59500
    -7.56000    3.89700   -1.59500
     6.48000  -10.14300   -1.59500
     6.48000    3.89700   -1.59500
    -6.48000   -3.89700    1.59500
    -6.48000   10.14300    1.59500
     7.56000   -3.89700    1.59500
     7.56000   10.14300    1.59500
    -6.48000   -3.12300   -5.42500
    -6.48000   -3.12300    8.61500
     7.56000   -3.12300   -5.42500
     7.56000   -3.12300    8.61500
    -7.56000    3.12300   -8.61500
    -7.56000    3.12300    5.42500
     6.48000    3.12300   -8.61500
     6.48000    3.12300    5.42500
     0.27900   -0.91700    3.41700
    -0.27900    0.91700   -3.41700
    -7.29900    0.91700   -3.60300
    -7.29900    0.91700   10.43700
     6.74100    0.91700   -3.60300
     6.74100    0.91700   10.43700
    -6.74100   -0.91700  -10.43700
    -6.74100   -0.91700    3.60300
     7.29900   -0.91700  -10.43700
     7.29900   -0.91700    3.60300
    -0.27900   -7.93700  -10.43700
    -0.27900   -7.93700    3.60300
    -0.27900    6.10300  -10.43700
    -0.27900    6.10300    3.60300
     0.27900   -6.10300   -3.60300
     0.27900   -6.10300   10.43700
     0.27900    7.93700   -3.60300
     0.27900    7.93700   10.43700
    -6.74100   -6.10300   -3.41700
    -6.74100    7.93700   -3.41700
     7.29900   -6.10300   -3.41700
     7.29900    7.93700   -3.41700
    -7.29900   -7.93700    3.41700
    -7.29900    6.10300    3.41700
     6.74100   -7.93700    3.41700
     6.74100    6.10300    3.41700
     3.41700    0.27900   -0.91700
    -3.41700   -0.27900    0.91700
    -3.60300   -7.29900    0.91700
    -3.60300    6.74100    0.91700
    10.43700   -7.29900    0.91700
    10.43700    6.74100    0.91700
   -10.43700   -6.74100   -0.91700
   -10.43700    7.29900   -0.91700
     3.60300   -6.74100   -0.91700
     3.60300    7.29900   -0.91700
   -10.43700   -0.27900   -7.93700
   -10.43700   -0.27900    6.10300
     3.60300   -0.27900   -7.93700
     3.60300   -0.27900    6.10300
    -3.60300    0.27900   -6.10300
    -3.60300    0.27900    7.93700
    10.43700    0.27900   -6.10300
    10.43700    0.27900    7.93700
    -3.41700   -6.74100   -6.10300
    -3.41700   -6.74100    7.93700
    -3.41700    7.29900   -6.10300
    -3.41700    7.29900    7.93700
     3.41700   -7.29900   -7.93700
     3.41700   -7.29900    6.10300
     3.41700    6.74100   -7.93700
     3.41700    6.74100    6.10300
    -0.91700    3.41700    0.27900
     0.91700   -3.41700   -0.27900
     0.91700   -3.60300   -7.29900
     0.91700   -3.60300    6.74100
     0.91700   10.43700   -7.29900
     0.91700   10.43700    6.74100
    -0.91700  -10.43700   -6.74100
    -0.91700  -10.43700    7.29900
    -0.91700    3.60300   -6.74100
    -0.91700    3.60300    7.29900
    -7.93700  -10.43700   -0.27900
    -7.93700    3.60300   -0.27900
     6.10300  -10.43700   -0.27900
     6.10300    3.60300   -0.27900
    -6.10300   -3.60300    0.27900
    -6.10300   10.43700    0.27900
     7.93700   -3.60300    0.27900
     7.93700   10.43700    0.27900
    -6.10300   -3.41700   -6.74100
    -6.10300   -3.41700    7.29900
     7.93700   -3.41700   -6.74100
     7.93700   -3.41700    7.29900
    -7.93700    3.41700   -7.29900
    -7.93700    3.41700    6.74100
     6.10300    3.41700   -7.29900
     6.10300    3.41700    6.74100
     2.86600    1.91000    0.85200
    -2.86600   -1.91000   -0.85200
    -9.88600   -1.91000   -6.16800
    -9.88600   -1.91000    7.87200
     4.15400   -1.91000   -6.16800
     4.15400   -1.91000    7.87200
    -4.15400    1.91000   -7.87200
    -4.15400    1.91000    6.16800
     9.88600    1.91000   -7.87200
     9.88600    1.91000    6.16800
    -2.86600   -5.11000   -7.87200
    -2.86600   -5.11000    6.16800
    -2.86600    8.93000   -7.87200
    -2.86600    8.93000    6.16800
     2.86600   -8.93000   -6.16800
     2.86600   -8.93000    7.87200
     2.86600    5.11000   -6.16800
     2.86600    5.11000    7.87200
    -4.15400   -8.93000   -0.85200
    -4.15400    5.11000   -0.85200
     9.88600   -8.93000   -0.85200
     9.88600    5.11000   -0.85200
    -9.88600   -5.11000    0.85200
    -9.88600    8.93000    0.85200
     4.15400   -5.11000    0.85200
     4.15400    8.93000    0.85200
     0.85200    2.86600    1.91000
    -0.85200   -2.86600   -1.91000
    -6.16800   -9.88600   -1.91000
    -6.16800    4.15400   -1.91000
     7.87200   -9.88600   -1.91000
     7.87200    4.15400   -1.91000
    -7.87200   -4.15400    1.91000
    -7.87200    9.88600    1.91000
     6.16800   -4.15400    1.91000
     6.16800    9.88600    1.91000
    -7.87200   -2.86600   -5.11000
    -7.87200   -2.86600    8.93000
     6.16800   -2.86600   -5.11000
     6.16800   -2.86600    8.93000
    -6.16800    2.86600   -8.93000
    -6.16800    2.86600    5.11000
     7.87200    2.86600   -8.93000
     7.87200    2.86600    5.11000
    -0.85200   -4.15400   -8.93000
    -0.85200   -4.15400    5.11000
    -0.85200    9.88600   -8.93000
    -0.85200    9.88600    5.11000
     0.85200   -9.88600   -5.11000
     0.85200   -9.88600    8.93000
     0.85200    4.15400   -5.11000
     0.85200    4.15400    8.93000
     1.91000    0.85200    2.86600
    -1.91000   -0.85200   -2.86600
    -1.91000   -6.16800   -9.88600
    -1.91000   -6.16800    4.15400
    -1.91000    7.87200   -9.88600
    -1.91000    7.87200    4.15400
     1.91000   -7.87200   -4.15400
     1.91000   -7.87200    9.88600
     1.91000    6.16800   -4.15400
     1.91000    6.16800    9.88600
    -5.11000   -7.87200   -2.86600
    -5.11000    6.16800   -2.86600
     8.93000   -7.87200   -2.86600
     8.93000    6.16800   -2.86600
    -8.93000   -6.16800    2.86600
    -8.93000    7.87200    2.86600
     5.11000   -6.16800    2.86600
     5.11000    7.87200    2.86600
    -8.93000   -0.85200   -4.15400
    -8.93000   -0.85200    9.88600
     5.11000   -0.85200   -4.15400
     5.11000   -0.85200    9.88600
    -5.11000    0.85200   -9.88600
    -5.11000    0.85200    4.15400
     8.93000    0.85200   -9.88600
     8.93000    0.85200    4.15400
     2.91200    0.89900    1.81900
    -2.91200   -0.89900   -1.81900
    -9.93200   -0.89900   -5.20100
    -9.93200   -0.89900    8.83900
     4.10800   -0.89900   -5.20100
     4.10800   -0.89900    8.83900
    -4.10800    0.89900   -8.83900
    -4.10800    0.89900    5.20100
     9.93200    0.89900   -8.83900
     9.93200    0.89900    5.20100
    -2.91200   -6.12100   -8.83900
    -2.91200   -6.12100    5.20100
    -2.91200    7.91900   -8.83900
    -2.91200    7.91900    5.20100
     2.91200   -7.91900   -5.20100
     2.91200   -7.91900    8.83900
     2.91200    6.12100   -5.20100
     2.91200    6.12100    8.83900
    -4.10800   -7.91900   -1.81900
    -4.10800    6.12100   -1.81900
     9.93200   -7.91900   -1.81900
     9.93200    6.12100   -1.81900
    -9.93200   -6.12100    1.81900
    -9.93200    7.91900    1.81900
     4.10800   -6.12100    1.81900
     4.10800    7.91900    1.81900
     1.81900    2.91200    0.89900
    -1.81900   -2.91200   -0.89900
    -5.20100   -9.93200   -0.89900
    -5.20100    4.10800   -0.89900
     8.83900   -9.93200   -0.89900
     8.83900    4.10800   -0.89900
    -8.83900   -4.10800    0.89900
    -8.83900    9.93200    0.89900
     5.20100   -4.10800    0.89900
     5.20100    9.93200    0.89900
    -8.83900   -2.91200   -6.12100
    -8.83900   -2.91200    7.91900
     5.20100   -2.91200   -6.12100
     5.20100   -2.91200    7.91900
    -5.20100    2.91200   -7.91900
    -5.20100    2.91200    6.12100
     8.83900    2.91200   -7.91900
     8.83900    2.91200    6.12100
    -1.81900   -4.10800   -7.91900
    -1.81900   -4.10800    6.12100
    -1.81900    9.93200   -7.91900
    -1.81900    9.93200    6.12100
     1.81900   -9.93200   -6.12100
     1.81900   -9.93200    7.91900
     1.81900    4.10800   -6.12100
     1.81900    4.10800    7.91900
     0.89900    1.81900    2.91200
    -0.89900   -1.81900   -2.91200
    -0.89900   -5.20100   -9.93200
    -0.89900   -5.20100    4.10800
    -0.89900    8.83900   -9.93200
    -0.89900    8.83900    4.10800
     0.89900   -8.83900   -4.10800
     0.89900   -8.83900    9.93200
     0.89900    5.20100   -4.10800
     0.89900    5.20100    9.93200
    -6.12100   -8.83900   -2.91200
    -6.12100    5.20100   -2.91200
     7.91900   -8.83900   -2.91200
     7.91900    5.20100   -2.91200
    -7.91900   -5.20100    2.91200
    -7.91900    8.83900    2.91200
     6.12100   -5.20100    2.91200
     6.12100    8.83900    2.91200
    -7.91900   -1.81900   -4.10800
    -7.91900   -1.81900    9.93200
     6.12100   -1.81900   -4.10800
     6.12100   -1.81900    9.93200
    -6.12100    1.81900   -9.93200
    -6.12100    1.81900    4.10800
     7.91900    1.81900   -9.93200
     7.91900    1.81900    4.10800
     3.46300   -0.76900    0.08400
    -3.46300    0.76900   -0.08400
   -10.48300    0.76900   -6.93600
   -10.48300    0.76900    7.10400
     3.55700    0.76900   -6.93600
     3.55700    0.76900    7.10400
    -3.55700   -0.76900   -7.10400
    -3.55700   -0.76900    6.93600
    10.48300   -0.76900   -7.10400
    10.48300   -0.76900    6.93600
    -3.46300   -7.78900   -7.10400
    -3.46300   -7.78900    6.93600
    -3.46300    6.25100   -7.10400
    -3.46300    6.25100    6.93600
     3.46300   -6.25100   -6.93600
     3.46300   -6.25100    7.10400
     3.46300    7.78900   -6.93600
     3.46300    7.78900    7.10400
    -3.55700   -6.25100   -0.08400
    -3.55700    7.78900   -0.08400
    10.48300   -6.25100   -0.08400
    10.48300    7.78900   -0.08400
   -10.48300   -7.78900    0.08400
   -10.48300    6.25100    0.08400
     3.55700   -7.78900    0.08400
     3.55700    6.25100    0.08400
     0.08400    3.46300   -0.76900
    -0.08400   -3.46300    0.76900
    -6.93600  -10.48300    0.76900
    -6.93600    3.55700    0.76900
     7.10400  -10.48300    0.76900
     7.10400    3.55700    0.76900
    -7.10400   -3.55700   -0.76900
    -7.10400   10.48300   -0.76900
     6.93600   -3.55700   -0.76900
     6.93600   10.48300   -0.76900
    -7.10400   -3.46300   -7.78900
    -7.10400   -3.46300    6.25100
     6.93600   -3.46300   -7.78900
     6.93600   -3.46300    6.25100
    -6.93600    3.46300   -6.25100
    -6.93600    3.46300    7.78900
     7.10400    3.46300   -6.25100
     7.10400    3.46300    7.78900
    -0.08400   -3.55700   -6.25100
    -0.08400   -3.55700    7.78900
    -0.08400   10.48300   -6.25100
    -0.08400   10.48300    7.78900
     0.08400  -10.48300   -7.78900
     0.08400  -10.48300    6.25100
     0.08400    3.55700   -7.78900
     0.08400    3.55700    6.25100
    -0.76900    0.08400    3.46300
     0.76900   -0.08400   -3.46300
     0.76900   -6.93600  -10.48300
     0.76900   -6.93600    3.55700
     0.76900    7.10400  -10.48300
     0.76900    7.10400    3.55700
    -0.76900   -7.10400   -3.55700
    -0.76900   -7.10400   10.48300
    -0.76900    6.93600   -3.55700
    -0.76900    6.93600   10.48300
    -7.78900   -7.10400   -3.46300
    -7.78900    6.93600   -3.46300
     6.25100   -7.10400   -3.46300
     6.25100    6.93600   -3.46300
    -6.25100   -6.93600    3.46300
    -6.25100    7.10400    3.46300
     7.78900   -6.93600    3.46300
     7.78900    7.10400    3.46300
    -6.25100   -0.08400   -3.55700
    -6.25100   -0.08400   10.48300
     7.78900   -0.08400   -3.55700
     7.78900   -0.08400   10.48300
    -7.78900    0.08400  -10.48300
    -7.78900    0.08400    3.55700
     6.25100    0.08400  -10.48300
     6.25100    0.08400    3.55700
     3.21500   -0.46400    1.42800
    -3.21500    0.46400   -1.42800
   -10.23500    0.46400   -5.59200
   -10.23500    0.46400    8.44800
     3.80500    0.46400   -5.59200
     3.80500    0.46400    8.44800
    -3.80500   -0.46400   -8.44800
    -3.80500   -0.46400    5.59200
    10.23500   -0.46400   -8.44800
    10.23500   -0.46400    5.59200
    -3.21500   -7.48400   -8.44800
    -3.21500   -7.48400    5.59200
    -3.21500    6.55600   -8.44800
    -3.21500    6.55600    5.59200
     3.21500   -6.55600   -5.59200
     3.21500   -6.55600    8.44800
     3.21500    7.48400   -5.59200
     3.21500    7.48400    8.44800
    -3.80500   -6.55600   -1.42800
    -3.80500    7.48400   -1.42800
    10.23500   -6.55600   -1.42800
    10.23500    7.48400   -1.42800
   -10.23500   -7.48400    1.42800
   -10.23500    6.55600    1.42800
     3.80500   -7.48400    1.42800
     3.80500    6.55600    1.42800
     1.42800    3.21500   -0.46400
    -1.42800   -3.21500    0.46400
    -5.59200  -10.23500    0.46400
    -5.59200    3.80500    0.46400
     8.44800  -10.23500    0.46400
     8.44800    3.80500    0.46400
    -8.44800   -3.80500   -0.46400
    -8.44800   10.23500   -0.46400
     5.59200   -3.80500   -0.46400
     5.59200   10.23500   -0.46400
    -8.44800   -3.21500   -7.48400
    -8.44800   -3.21500    6.55600
     5.59200   -3.21500   -7.48400
     5.59200   -3.21500    6.55600
    -5.59200    3.21500   -6.55600
    -5.59200    3.21500    7.48400
     8.44800    3.21500   -6.55600
     8.44800    3.21500    7.48400
    -1.42800   -3.80500   -6.55600
    -1.42800   -3.80500    7.48400
    -1.42800   10.23500   -6.55600
    -1.42800   10.23500    7.48400
     1.42800  -10.23500   -7.48400
     1.42800  -10.23500    6.55600
     1.42800    3.80500   -7.48400
     1.42800    3.80500    6.55600
    -0.46400    1.42800    3.21500
     0.46400   -1.42800   -3.21500
     0.46400   -5.59200  -10.23500
     0.46400   -5.59200    3.80500
     0.46400    8.44800  -10.23500
     0.46400    8.44800    3.80500
    -0.46400   -8.44800   -3.80500
    -0.46400   -8.44800   10.23500
    -0.46400    5.59200   -3.80500
    -0.46400    5.59200   10.23500
    -7.48400   -8.44800   -3.21500
    -7.48400    5.59200   -3.21500
     6.55600   -8.44800   -3.21500
     6.55600    5.59200   -3.21500
    -6.55600   -5.59200    3.21500
    -6.55600    8.44800    3.21500
     7.48400   -5.59200    3.21500
     7.48400    8.44800    3.21500
    -6.55600   -1.42800   -3.80500
    -6.55600   -1.42800   10.23500
     7.48400   -1.42800   -3.80500
     7.48400   -1.42800   10.23500
    -7.48400    1.42800  -10.23500
    -7.48400    1.42800    3.80500
     6.55600    1.42800  -10.23500
     6.55600    1.42800    3.80500
