780
     3.32533   -0.33766    1.19033
    -3.32533    0.33766   -1.19033
   -10.34533    0.33766   -5.82966
   -10.34533    0.33766    8.21033
     3.69466    0.33766   -5.82966
     3.69466    0.33766    8.21033
    -3.69466   -0.33766   -8.21033
    -3.69466   -0.33766    5.82966
    10.34533   -0.33766   -8.21033
    10.34533   -0.33766    5.82966
    -3.32533   -7.35766   -8.21033
    -3.32533   -7.35766    5.82966
    -3.32533    6.68233   -8.21033
    -3.32533    6.68233    5.82966
     3.32533   -6.68233   -5.82966
     3.32533   -6.68233    8.21033
     3.32533    7.35766   -5.82966
     3.32533    7.35766    8.21033
    -3.69466   -6.68233   -1.19033
    -3.69466    7.35766   -1.19033
    10.34533   -6.68233   -1.19033
    10.34533    7.35766   -1.19033
   -10.34533   -7.35766    1.19033
   -10.34533    6.68233    1.19033
     3.69466   -7.35766    1.19033
     3.69466    6.68233    1.19033
     1.19033    3.32533   -0.33766
    -1.19033   -3.32533    0.33766
    -5.82966  -10.34533    0.33766
    -5.82966    3.69466    0.33766
     8.21033  -10.34533    0.33766
     8.21033    3.69466    0.33766
    -8.21033   -3.69466   -0.33766
    -8.21033   10.34533   -0.33766
     5.82966   -3.69466   -0.33766
     5.82966   10.34533   -0.33766
    -8.21033   -3.32533   -7.35766
    -8.21033   -3.32533    6.68233
     5.82966   -3.32533   -7.35766
     5.82966   -3.32533    6.68233
    -5.82966    3.32533   -6.68233
    -5.82966    3.32533    7.35766
     8.21033    3.32533   -6.68233
     8.21033    3.32533    7.35766
    -1.19033   -3.69466   -6.68233
    -1.19033   -3.69466    7.35766
    -1.19033   10.34533   -6.68233
    -1.19033   10.34533    7.35766
     1.19033  -10.34533   -7.35766
     1.19033  -10.34533    6.68233
     1.19033    3.69466   -7.35766
     1.19033    3.69466    6.68233
    -0.33766    1.19033    3.32533
     0.33766   -1.19033   -3.32533
     0.33766   -5.82966  -10.34533
     0.33766   -5.82966    3.69466
     0.33766    8.21033  -10.34533
     0.33766    8.21033    3.69466
    -0.33766   -8.21033   -3.69466
    -0.33766   -8.21033   10.34533
    -0.33766    5.82966   -3.69466
    -0.33766    5.82966   10.34533
    -7.35766   -8.21033   -3.32533
    -7.35766    5.82966   -3.32533
     6.68233   -8.21033   -3.32533
     6.68233    5.82966   -3.32533
    -6.68233   -5.82966    3.32533
    -6.68233    8.21033    3.32533
     7.35766   -5.82966    3.32533
     7.35766    8.21033    3.32533
    -6.68233   -1.19033   -3.69466
    -6.68233   -1.19033   10.34533
     7.35766   -1.19033   -3.69466
     7.35766   -1.19033   10.34533
    -7.35766    1.19033  -10.34533
    -7.35766    1.19033    3.69466
     6.68233    1.19033  -10.34533
     6.68233    1.19033    3.69466
     2.76966   -1.56433    1.57366
    -2.76966    1.56433   -1.57366
    -9.78966    1.56433   -5.44633
    -9.78966    1.56433    8.59366
     4.25033    1.56433   -5.44633
     4.25033    1.56433    8.59366
    -4.25033   -1.56433   -8.59366
    -4.25033   -1.56433    5.44633
     9.78966   -1.56433   -8.59366
     9.78966   -1.56433    5.44633
    -2.76966   -8.58433   -8.59366
    -2.76966   -8.58433    5.44633
    -2.76966    5.45566   -8.59366
    -2.76966    5.45566    5.44633
     2.76966   -5.45566   -5.44633
     2.76966   -5.45566    8.59366
     2.76966    8.58433   -5.44633
     2.76966    8.58433    8.59366
    -4.25033   -5.45566   -1.57366
    -4.25033    8.58433   -1.57366
     9.78966   -5.45566   -1.57366
     9.78966    8.58433   -1.57366
    -9.78966   -8.58433    1.57366
    -9.78966    5.45566    1.57366
     4.25033   -8.58433    1.57366
     4.25033    5.45566    1.57366
     1.57366    2.76966   -1.56433
    -1.57366   -2.76966    1.56433
    -5.44633   -9.78966    1.56433
    -5.44633    4.25033    1.56433
     8.59366   -9.78966    1.56433
     8.59366    4.25033    1.56433
    -8.59366   -4.25033   -1.56433
    -8.59366    9.78966   -1.56433
     5.44633   -4.25033   -1.56433
     5.44633    9.78966   -1.56433
    -8.59366   -2.76966   -8.58433
    -8.59366   -2.76966    5.45566
     5.44633   -2.76966   -8.58433
     5.44633   -2.76966    5.45566
    -5.44633    2.76966   -5.45566
    -5.44633    2.76966    8.58433
     8.59366    2.76966   -5.45566
